seed,Silhouette,CH,DB,MQ,MoJoFM,TurboMQ,Cohesion,Coupling
1,0.928657,212.185373,0.393266,0.512062,0.28125,0.883383513041462,0.445464304884595,0.321271167778321
2,0.937999,166.606503,0.394842,0.404236,0.302083333333333,0.916255011722961,0.912659791761959,0.456874977597201
3,0.906272,202.749617,0.671828,0.574949,0.255208333333333,0.886294427415066,0.225389994620764,0.425050770174526
4,0.926161,187.98527,0.531573,0.522047,0.239583333333333,0.847626827308762,0.577398288783639,0.477953030543029
5,0.957977,293.345635,0.409196,0.479307,0.260416666666667,0.901580230427903,0.604500715473566,0.520693122232209
6,0.916227,217.988857,0.573415,0.552539,0.25,0.881456966847993,0.343702046598388,0.447461332637875
7,0.936389,214.709601,0.416348,0.523882,0.270833333333333,0.905182517592769,0.399948633479403,0.309451744286526
8,0.939495,181.866837,0.617181,0.489289,0.286458333333333,0.900249786986004,0.737648778809769,0.510711201305253
9,0.915816,160.73268,0.4917,0.39851,0.28125,0.840632614198188,0.630450733752621,0.482442778402966
10,0.887678,114.355812,0.793022,0.613147,0.276041666666667,0.903968951626757,0.446472588386051,0.38685253324028
11,0.925065,214.115554,0.408335,0.528709,0.28125,0.828018685819337,0.597970248705543,0.471291129676337
12,0.921181,201.014783,0.35976,0.504921,0.302083333333333,0.83996644975854,0.426785221946512,0.352222056848832
13,0.887945,198.87562,0.440317,0.573573,0.276041666666667,0.8989358281893,0.732599688988677,0.426426550558495
14,0.928076,235.353851,0.58384,0.536667,0.270833333333333,0.875923382173382,0.510855472634614,0.463333333333333
15,0.913943,142.808046,0.376159,0.540598,0.286458333333333,0.911713917053887,0.811902781700823,0.459402060602661
16,0.935804,257.587663,0.356795,0.484515,0.270833333333333,0.86426867824074,0.506421131949421,0.376596139360565
17,0.891936,281.699338,0.409423,0.454358,0.265625,0.714785191145789,0.587690182403366,0.423192735929349
18,0.851646,283.830581,0.625689,0.46116,0.286458333333333,0.734645388557765,0.780426646677134,0.538839879707519
19,0.957568,383.026464,0.35061,0.574306,0.229166666666667,0.856358134536269,0.543715921263289,0.425693590301692
20,0.936539,193.480922,0.591922,0.512438,0.276041666666667,0.873567308175431,0.583545089448704,0.487562464810918
21,0.880051,159.620839,0.47324,0.652877,0.234375,0.856466331552583,0.584841694253459,0.347122516426382
22,0.823242,325.329604,0.532956,0.527774,0.276041666666667,0.726502207000424,0.430072896529272,0.472226424785082
23,0.922994,267.970862,0.366814,0.50666,0.286458333333333,0.862527695241468,0.305029986996789,0.326673239477885
24,0.964876,242.088394,0.356763,0.43594,0.3125,0.901635308291967,0.866466711593281,0.414060007218442
25,0.933198,269.152409,0.315925,0.574759,0.28125,0.900662798818607,0.492222135294424,0.425240734686295
26,0.856424,204.530062,0.703169,0.465604,0.28125,0.73413577763116,0.414416252987682,0.534395941438709
27,0.909217,207.999046,0.514244,0.645373,0.25,0.877088789993347,0.57571117054988,0.354627403040044
28,0.868675,85.129095,0.389481,0.69332,0.270833333333333,0.942359332695145,0.526578459734049,0.306680121740308
29,0.941175,188.846468,0.476132,0.49136,0.28125,0.89364087736844,0.562023852987708,0.369751157436484
30,0.950013,236.308908,0.578308,0.460784,0.291666666666667,0.878941768032003,0.987889752523899,0.539216401158127
31,0.946243,240.272091,0.555187,0.445677,0.296875,0.868747393676756,0.504592308628453,0.55432288010719
32,0.911388,173.408977,0.497454,0.584241,0.270833333333333,0.900085590830637,0.494294327467404,0.415759081059455
33,0.911779,166.310927,0.572792,0.498011,0.260416666666667,0.87668939141632,0.489491993949825,0.501988552383211
34,0.934299,189.820094,0.479485,0.48546,0.244791666666667,0.845213241814119,0.612652788815814,0.387555602593197
35,0.943709,194.268496,0.365222,0.55755,0.296875,0.896645182954333,0.696766114729916,0.442449764567791
36,0.949843,229.671888,0.503369,0.457946,0.260416666666667,0.901893520916344,0.749528560931276,0.542053645516478
37,0.95188,290.335728,0.539746,0.497755,0.276041666666667,0.884115476206357,0.572430606371881,0.502244738393964
38,0.921439,186.159249,0.549843,0.549522,0.28125,0.871802398600964,0.553764281880224,0.450477810238348
39,0.943201,221.707946,0.485828,0.545856,0.270833333333333,0.889549633302928,0.573964910428325,0.454144210649785
40,0.908914,110.414793,0.598377,0.631632,0.291666666666667,0.938302774421961,0.824313045711351,0.368368066042485
41,0.890088,122.291531,0.595681,0.467635,0.265625,0.887189145159958,0.744637337227699,0.532364875650242
42,0.507742,172.509427,0.605699,0.447229,0.25,0.494537929656384,0.433521189791401,0.552770827261953
43,0.889413,201.882544,0.484981,0.461539,0.270833333333333,0.78958528666944,0.517156655864639,0.538461028618509
44,0.947875,268.677944,0.368222,0.452509,0.260416666666667,0.874319071593414,0.458218334776767,0.547491235669526
45,0.932924,207.232962,0.396217,0.571805,0.291666666666667,0.882671848475516,0.693975820927041,0.428194680973766
46,0.902077,198.264603,0.561332,0.627436,0.302083333333333,0.874335497094829,0.418103358905246,0.372564214920619
47,0.885585,195.815884,0.556314,0.540253,0.244791666666667,0.831676978341573,0.537842800846157,0.459747411751839
48,0.954875,284.715028,0.42373,0.431356,0.28125,0.889873498662114,0.764855772683827,0.568644073952999
49,0.954326,271.521662,0.278781,0.411939,0.28125,0.848683841635843,0.718723837090582,0.376751928179552
50,0.942333,207.960942,0.592449,0.47358,0.28125,0.888522686100317,0.594067342913497,0.526419951814129
