seed,Silhouette,CH,DB,MQ,MoJoFM,TurboMQ,Cohesion,Coupling
1,0.35923264346958,50.8481190136062,1.58265085198902,0.150396200662849,0.361111111111111,0.374336374582848,0.101742669006734,0.652024062385775
2,0.400385539485852,54.2667639092328,1.47861043216074,0.149735721574802,0.416666666666667,0.374541604905718,0.100901716668504,0.65517194275167
3,0.361427151198459,52.9389435221681,1.49368510764732,0.14942435425194,0.37037037037037,0.370737891948273,0.102018410035651,0.650640569783697
4,0.369304765394082,55.3678266676314,1.46533387922389,0.151696289075321,0.361111111111111,0.362009103598819,0.109459214620505,0.646366818283774
5,0.373606053066721,53.421563207664,1.5253090479218,0.14818119128855,0.342592592592593,0.359708288194935,0.102701169797944,0.658393387028402
6,0.379210905807642,50.3219430087397,1.59904350344247,0.170811404992857,0.361111111111111,0.361848898450893,0.0999059139784946,0.662378456435259
7,0.359854685061825,51.9142519965324,1.50469690031737,0.153059348059348,0.37962962962963,0.374067570897997,0.10614507020757,0.645416732441648
8,0.389975692046802,52.5726980766655,1.50215016271587,0.146448774816569,0.407407407407407,0.373526812086624,0.100944133838871,0.653724870886095
9,0.369129759841663,56.2847280873495,1.44723899529452,0.157054501080829,0.37037037037037,0.379845680168674,0.112442014026454,0.631122781170192
10,0.375797233664099,54.2707497843047,1.49083560157909,0.154112752446926,0.37037037037037,0.379713344296678,0.106810577415416,0.640702756327756
11,0.373969266481718,56.6274208918477,1.50497284586405,0.157328562219867,0.37962962962963,0.385128395297829,0.108033488128597,0.637413808407988
12,0.368154461384555,42.6976357238736,1.58971787938688,0.153424665109448,0.425925925925926,0.391422073266234,0.100836230999274,0.637990486366367
13,0.360626098636686,51.0596125490467,1.51240984945852,0.150226860238853,0.398148148148148,0.368300364352996,0.107896740935186,0.64563126931548
14,0.368877551814518,48.3794795544338,1.53669279312742,0.153076997312025,0.407407407407407,0.3864907878094,0.103957897063614,0.643029707908977
15,0.408845825467543,58.5591750755371,1.42602643645972,0.156395601556892,0.416666666666667,0.38575579793788,0.104924527505173,0.641935818894309
16,0.368044506415266,55.1125089100986,1.47107257504886,0.163788683854473,0.324074074074074,0.371418354098093,0.109062026167289,0.648839232662762
17,0.393132880669111,56.1074950086239,1.43891662391984,0.151568438115625,0.398148148148148,0.381091946107797,0.101274032229114,0.645924732407648
18,0.406520378363276,54.4571017377339,1.47062107278442,0.158662020486933,0.398148148148148,0.396978660257869,0.102478121619161,0.63823759369672
19,0.371237942101243,53.2154321221591,1.51078216939381,0.152405717447278,0.333333333333333,0.358841054524339,0.103952292379402,0.656594619275687
20,0.385610000601711,53.1062423612773,1.54576586672576,0.14724044527765,0.398148148148148,0.370967625401332,0.0988348440730474,0.655497321260624
21,0.337410402238464,54.2059538445109,1.53441188169196,0.144857384217849,0.416666666666667,0.342340856126521,0.107187355065262,0.673509537074899
22,0.385416217720931,52.6024864836736,1.52628846275674,0.155160002035002,0.398148148148148,0.389227535726683,0.101911884411884,0.640036629441309
23,0.411147863522176,59.5518329756237,1.41494909535118,0.155920192255906,0.416666666666667,0.392394427248064,0.103988502423167,0.637130662596363
24,0.352644008989522,47.2289840444658,1.62080378859302,0.153826607979834,0.388888888888889,0.38410061892399,0.106231044940722,0.635959895544871
25,0.407312564716319,55.8715173267189,1.45813229339856,0.15912919236422,0.416666666666667,0.390607700752259,0.103723117675023,0.636956997084548
26,0.375715135182598,52.1529926356937,1.462555157699,0.147850529100529,0.398148148148148,0.369151342210949,0.101594143404488,0.649910000385259
27,0.394220633837952,56.6253563582381,1.52548517187642,0.151153088482523,0.398148148148148,0.377044313583344,0.100201358096095,0.64923314660896
28,0.358435409428615,50.6409212132367,1.53938174580259,0.147079995602163,0.37037037037037,0.371461383039554,0.103020555606763,0.651382982798912
29,0.351413248158202,48.6391333080435,1.61941273673614,0.145411396175648,0.351851851851852,0.373024646853053,0.0969357589455315,0.666530481454779
30,0.409595957509721,57.923267206953,1.44572325006695,0.157219075114161,0.416666666666667,0.386948333230189,0.103630113081111,0.643478821348741
31,0.38462152267329,53.0866443184304,1.55421815437223,0.152164631636222,0.416666666666667,0.378439327632574,0.0996416272777434,0.651794948135108
32,0.36204101122724,56.6779420469247,1.52354105127767,0.15320666815232,0.333333333333333,0.360280313028417,0.101890794485903,0.661248276491197
33,0.377040910812663,52.9081892421776,1.54230354693032,0.154206012378426,0.416666666666667,0.387046680356497,0.101833554376658,0.648555320204631
34,0.371283447048622,50.4898801634131,1.56840933601698,0.156897378671426,0.425925925925926,0.390062395875914,0.10296321984616,0.634582846006269
35,0.382582065955557,50.604907173791,1.51335658887381,0.156442974997821,0.398148148148148,0.391497032929617,0.105424774715946,0.638162726786322
36,0.359301221262449,51.574788722607,1.53292366947367,0.146581986021641,0.37962962962963,0.364110804265618,0.100474365991607,0.658489406965459
37,0.368550884810671,58.8189428830697,1.44239757065715,0.155227920109634,0.342592592592593,0.36364089130902,0.108166613153825,0.648421024407867
38,0.365693346898073,55.3796640456624,1.45262614411134,0.156515928155154,0.37037037037037,0.379380158644136,0.111853938899975,0.637048194691507
39,0.382727175402506,49.4398577683394,1.57959349831653,0.152442021184439,0.37962962962963,0.385902314553944,0.101869270324352,0.638453221556294
40,0.363071394839755,49.8373103843782,1.51135314702544,0.149128237856424,0.37962962962963,0.37451241215632,0.101742669006734,0.652291038240031
41,0.363318434364753,52.1625298365663,1.54209710880605,0.153933149455076,0.37962962962963,0.381376046569975,0.10168430395192,0.646456332195496
42,0.36142121879323,56.5135662945454,1.47753975639279,0.154632281410866,0.37037037037037,0.360193715441935,0.112975301316953,0.64911277742255
43,0.370748943705423,53.707376927012,1.52626002301196,0.149394361234652,0.398148148148148,0.377338665600131,0.102112417981293,0.65055444933319
44,0.361142992350013,52.9428010852341,1.50955956426971,0.161091742008257,0.37037037037037,0.37228126677402,0.115084486971964,0.637391304347826
45,0.352103894538295,46.1060310057271,1.60361088187981,0.153832547786352,0.333333333333333,0.36819297481767,0.105856997772759,0.647713401732659
46,0.357613326966317,55.0197726867853,1.46425466415362,0.158960437710438,0.361111111111111,0.376542674042151,0.108764111705288,0.641110394799504
47,0.372678588496889,49.5979752913153,1.56310941188298,0.145956942463295,0.37962962962963,0.363648910566964,0.100254101501833,0.659327925586835
48,0.369323202576552,53.6831658811582,1.4893608203519,0.163638450480556,0.333333333333333,0.374195102758668,0.108117421933211,0.64524927033939
49,0.380958476456403,54.6024432501539,1.51802318125545,0.149885769321253,0.398148148148148,0.366626689155701,0.099766979847625,0.657640718625112
50,0.338125072334773,50.933158266704,1.57716373461117,0.164999367137525,0.351851851851852,0.377151387979977,0.106503872293346,0.648734854645671
