seed,Silhouette,CH,DB,MQ,MoJoFM,TurboMQ,Cohesion,Coupling
22,0.227739689965879,77.665574325341,1.81268494289212,0.170242723037096,0.291280148423006,0.338251731489582,0.0970101298116886,0.666798261881025
23,0.225165966353645,77.7304790397411,1.85038840804364,0.189203639325358,0.278293135435993,0.336509446943969,0.105939706717765,0.673062875681962
24,0.218128053001876,73.4222222920552,1.7948380340307,0.234751484508636,0.246753246753247,0.330904612097467,0.108667431543084,0.667442264491098
25,0.214819791636384,70.9236094826706,1.82120782485304,0.132302246363635,0.241187384044527,0.315750627338495,0.106709254690945,0.69423319215453
26,0.200547946736026,76.5518930335978,1.78085526811779,0.150690871181238,0.257884972170686,0.310264195469265,0.102735819802201,0.692477774660195
27,0.229084850498558,75.6325082968873,1.81381449651329,0.143948212665782,0.261595547309833,0.304825585438038,0.100438293986642,0.698363234525494
28,0.207790674218311,85.0813922193452,1.73102018480556,0.191837602112543,0.211502782931354,0.307696516243474,0.120958036638582,0.709505253380664
29,0.230863213009613,70.4369106816771,1.75452661385495,0.160808214427172,0.283858998144712,0.338451063388498,0.0888881252257644,0.6730104237929
30,0.209986568877691,75.991839113236,1.78908007877501,0.194391495840173,0.252319109461967,0.302270440707945,0.111135554066704,0.688886981691575
31,0.231661368471919,84.0575322493785,1.84099951099538,0.170565038181614,0.26530612244898,0.330792676533041,0.100162398321692,0.675181255618629
32,0.221251613181561,77.2197086163638,1.80938536943716,0.172525951100143,0.269016697588126,0.319390923079699,0.11161253765327,0.689529189479718
33,0.230390036196961,79.3628968815727,1.79322655004192,0.168418959909677,0.287569573283859,0.341021647299122,0.100151881905106,0.662613850321772
34,0.229484970132246,73.0753985583405,1.80048574986988,0.159708055443162,0.272727272727273,0.337539870607207,0.0895080635446832,0.667157578552405
35,0.241814914528976,73.7397410628957,1.72517401006715,0.156289141430866,0.296846011131725,0.336224471346331,0.0946625559695847,0.678149083170952
36,0.233403150130243,79.7854652059511,1.72752221161276,0.185746959254544,0.285714285714286,0.331684215729893,0.0959958280331002,0.67795891811292
37,0.226349230836386,71.0528597724041,1.78000453365227,0.279547883120473,0.261595547309833,0.313622379721982,0.129741920141492,0.699789053149835
38,0.215480833224068,77.1628439103429,1.81040127310226,0.154943209533258,0.25417439703154,0.316028328425663,0.100615229416533,0.69224677263119
39,0.222022751962148,81.9388486643749,1.73335942146182,0.179455953818562,0.280148423005566,0.342324601092328,0.101251058457698,0.667513434417651
40,0.234620976238759,75.6991938099675,1.75075713981688,0.136193087442865,0.280148423005566,0.330327942429618,0.0878772070146799,0.681116666447571
41,0.238569834176756,74.5853083398959,1.73216281805936,0.2058832683017,0.280148423005566,0.326746024837785,0.104418185355663,0.675529151900077
42,0.22842909458532,73.0665966538849,1.75122566309109,0.195470110038292,0.302411873840445,0.347443338338801,0.107028289125454,0.666064083215433
43,0.214410511325367,76.9711023342897,1.81390208433052,0.135124795722168,0.287569573283859,0.324915128122127,0.082281657387798,0.651322854775328
44,0.214132563318974,75.0223186462714,1.87141971459114,0.152968536616803,0.285714285714286,0.336695654134593,0.0983651134415605,0.690299503111365
45,0.230968496731397,77.2592802791094,1.73322435082807,0.186268646277989,0.270871985157699,0.325181224175307,0.118650446245537,0.67219869630534
46,0.210531536010854,74.6548120089871,1.81992128304345,0.179204958149316,0.280148423005566,0.333715877297204,0.11546901835973,0.668498781866817
47,0.223816508465945,73.4907777359065,1.80041050502362,0.123635805815688,0.270871985157699,0.316794578213269,0.102425309396449,0.705897603340927
48,0.211126971996496,70.8494521847457,1.75861010292733,0.279742949237147,0.252319109461967,0.313297521088205,0.125717490336985,0.679950654069785
49,0.21800270326353,77.9807441881726,1.77525616934496,0.179332405965619,0.241187384044527,0.328762385588343,0.110467811816755,0.673495699847014
50,0.205643235912457,75.1685781079354,1.91888101598601,0.141889616901333,0.278293135435993,0.322685295786581,0.0963907790542249,0.691946611794232
