Seed,Silhouette,CH_Index,DB_Index,MQ,MoJoFM,TurboMQ,Cohesion,Coupling
1,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
2,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
3,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
4,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
5,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
6,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
7,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
8,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
9,0.67965987922034,192.273776580684,0.879039549565207,NaN,NaN,NaN,NaN,NaN
10,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
11,0.68270362248922,191.850858444487,0.874996439707847,NaN,NaN,NaN,NaN,NaN
12,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
13,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
14,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
15,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
16,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
17,0.67965987922034,192.273776580684,0.879039549565207,NaN,NaN,NaN,NaN,NaN
18,0.68270362248922,191.850858444487,0.874996439707847,NaN,NaN,NaN,NaN,NaN
19,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
20,0.68270362248922,191.850858444487,0.874996439707847,NaN,NaN,NaN,NaN,NaN
21,0.68270362248922,191.850858444487,0.874996439707847,NaN,NaN,NaN,NaN,NaN
22,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
23,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
24,0.68270362248922,191.850858444487,0.874996439707847,NaN,NaN,NaN,NaN,NaN
25,0.68270362248922,191.850858444487,0.874996439707847,NaN,NaN,NaN,NaN,NaN
26,0.68270362248922,191.850858444487,0.874996439707847,NaN,NaN,NaN,NaN,NaN
27,0.683201177399468,192.230518896544,0.88773592216314,NaN,NaN,NaN,NaN,NaN
28,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
29,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
30,0.68270362248922,191.850858444487,0.874996439707847,NaN,NaN,NaN,NaN,NaN
31,0.68270362248922,191.850858444487,0.874996439707847,NaN,NaN,NaN,NaN,NaN
32,0.68270362248922,191.850858444487,0.874996439707847,NaN,NaN,NaN,NaN,NaN
33,0.67965987922034,192.273776580684,0.879039549565207,NaN,NaN,NaN,NaN,NaN
34,0.68270362248922,191.850858444487,0.874996439707847,NaN,NaN,NaN,NaN,NaN
35,0.68270362248922,191.850858444487,0.874996439707847,NaN,NaN,NaN,NaN,NaN
36,0.68270362248922,191.850858444487,0.874996439707847,NaN,NaN,NaN,NaN,NaN
37,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
38,0.68270362248922,191.850858444487,0.874996439707847,NaN,NaN,NaN,NaN,NaN
39,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
40,0.68270362248922,191.850858444487,0.874996439707847,NaN,NaN,NaN,NaN,NaN
41,0.683201177399468,192.230518896544,0.88773592216314,NaN,NaN,NaN,NaN,NaN
42,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
43,0.68270362248922,191.850858444487,0.874996439707847,NaN,NaN,NaN,NaN,NaN
44,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
45,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
46,0.68270362248922,191.850858444487,0.874996439707847,NaN,NaN,NaN,NaN,NaN
47,0.683201177399468,192.230518896544,0.88773592216314,NaN,NaN,NaN,NaN,NaN
48,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
49,0.68270362248922,191.850858444487,0.874996439707847,NaN,NaN,NaN,NaN,NaN
50,0.681551605003356,191.911817678272,0.869864592292323,NaN,NaN,NaN,NaN,NaN
