seed,Silhouette,CH Index,DB Index,MQ,MoJoFM,TurboMQ,Cohesion,Coupling
1,0.374889615859497,88.5267639687563,1.37469148058035,0.595773146089789,0.408450704225352,0.407189513538271,0.0975623160656668,0.489025786825431
2,0.37634411122456,59.5153106164958,1.30938172340177,0.633472104153725,0.411971830985916,0.440245971380668,0.159887989815667,0.485470243824888
3,0.508976329859218,40.1804191843766,1.090860405966,0.79613884803513,0.503521126760563,0.563011414731762,0.488793222160158,0.272461004405256
4,0.302907569010705,75.9524761933064,1.47181418690276,0.606483761555365,0.390845070422535,0.441194341862017,0.0808497772783194,0.50584626563699
5,0.330310717663864,59.8878777716279,1.03213670686835,0.689247610144153,0.313380281690141,0.365368157992107,0.405028263091391,0.356905393577272
6,0.298046829503986,54.0147410145523,1.07253275375201,0.724270719393822,0.404929577464789,0.397650523269951,0.30909624762211,0.339564942677742
7,0.345412496776049,55.0152958547601,1.0355291561266,0.771612474149288,0.380281690140845,0.414275630398649,0.469285203136902,0.307007376101304
8,0.437219039482194,56.3751217195099,1.04680978308691,0.761937790269909,0.485915492957747,0.497561269237263,0.107508748787819,0.322696704870826
9,0.266175265037951,57.048643265542,1.11074342994255,0.724543256218072,0.373239436619718,0.376262123683119,0.101716857092615,0.339851151828023
10,0.598707163349268,110.329387708141,1.13018008385433,0.67904802564307,0.464788732394366,0.495294400865694,0.0844433248905724,0.410300126537947
11,0.302429137249463,86.1425116216862,1.51646968653572,0.564383096036924,0.352112676056338,0.413699489903812,0.0702652530160129,0.603201016515043
12,0.590912613175847,102.74414469452,1.10029281802303,0.683193669924964,0.450704225352113,0.491311873904177,0.0810216019238643,0.418874084231413
13,0.337973221020715,57.417674588392,0.835580283366146,0.740739062576003,0.348591549295775,0.390502165931353,0.436594351247236,0.269628113294803
14,0.0976269486510088,35.8579416357479,1.49729646040331,0.73291473882905,0.443661971830986,0.484634528747557,0.141845381449342,0.331806176587622
15,0.325174558810291,78.5817435314934,1.44711995570459,0.535715579214515,0.341549295774648,0.431553417344758,0.0817283568335462,0.611158401853528
16,0.39086483461464,57.1436529204478,0.787879171522904,0.739857305821891,0.397887323943662,0.404209272551614,0.3177552387077,0.267384614336781
17,0.34119019899115,76.6445928411348,1.41467195849015,0.590682183316178,0.380281690140845,0.411215414677015,0.109115430309315,0.596796558158898
18,0.340816530683193,87.7103570566377,1.43731511194185,0.582674326209501,0.376760563380282,0.430182016766586,0.0736073847914337,0.583319366516525
19,0.331632932248652,91.12256679376,1.35248204054309,0.587910548714737,0.355633802816901,0.377881802222037,0.0870019291660479,0.528078711618804
20,0.748397687314784,38.3141422603383,1.28227118539597,0.917344612528219,0.556338028169014,0.970630378524635,0.135400583784614,0.170253753155308
21,0.428573403681024,88.8927396120466,1.45791427550995,0.601413163119342,0.457746478873239,0.470802409945645,0.0847032901462373,0.555675952543683
22,0.295011436662778,50.7381794681935,1.1221995240907,0.82704201013104,0.616197183098592,0.562104673610373,0.458873755407919,0.235713617117897
23,0.355286478902578,79.3508226624567,1.13264458971426,0.635096255129573,0.415492957746479,0.377039348303332,0.186673517696336,0.464505300496393
24,0.468442573407484,43.2309796385645,1.47563072165398,0.738754638100388,0.471830985915493,0.521487680626325,0.162929404833503,0.384317649512454
25,0.342239516572982,83.2654325978525,1.56277000202645,0.55564937924927,0.376760563380282,0.424165582826716,0.0851902673254617,0.597519533479231
26,0.546583134699177,60.3210501394139,1.3077793058407,0.712389537978411,0.471830985915493,0.474765700963304,0.126194729259445,0.399978958789649
27,0.304417657479181,47.3587551782388,0.960936144271038,0.801886498161867,0.450704225352113,0.458981785585689,0.381052023758247,0.273406045281457
28,0.336116228367761,59.239510947004,1.0451027392014,0.731873733793096,0.362676056338028,0.368121473659437,0.32131980685891,0.337737161623093
29,0.760024505876225,37.8966124800591,1.50531808776745,0.930055135396034,0.549295774647887,0.9679945197712,0.115721429915955,0.164304233859479
30,0.321182609987003,50.6456877004129,1.33354296218709,0.575885389938569,0.380281690140845,0.396041701630326,0.215383291086492,0.362002469451018
31,0.664622206882157,84.0985932615835,1.19448183720969,0.755916663638877,0.471830985915493,0.517333206994794,0.125392812192776,0.300143669020506
32,0.568746006969399,81.0599748225464,1.24722582360646,0.665335038616829,0.464788732394366,0.526088113500935,0.0991984990807171,0.412710080875912
33,0.283317933580165,69.8606162627234,1.58275784510775,0.520016627932885,0.334507042253521,0.431739620968495,0.0963948692196516,0.618254265246388
34,0.810564885896175,46.6148450082229,0.868496882238869,1,0.53169014084507,1,0.164435561022277,0
35,0.519875521260849,57.1463740970251,1.44832921165512,0.623690401506755,0.5,0.479777974915177,0.119700012872282,0.534129930106942
36,0.406353307801138,114.935137071858,1.27780472574613,0.554934488517057,0.387323943661972,0.439882040142029,0.0821578735656747,0.605972334196288
37,0.643984243790165,107.712981256679,0.995482145220771,0.682611914266715,0.485915492957747,0.471408645598628,0.161699022639258,0.471058519877916
38,0.461550720079294,63.3820933892193,0.877884167699688,0.843261677621241,0.436619718309859,0.516502407076164,0.124196371055471,0.193970424240025
39,0.384007462879005,64.8351583512576,1.34097121129594,0.68299184347264,0.373239436619718,0.450658524456575,0.115522264760534,0.429115963030248
40,0.298282198108101,61.7510462223021,1.03611297245904,0.61347655796608,0.316901408450704,0.357826553102444,0.416840127259922,0.41405833324735
41,0.294612133028839,65.6143963737016,1.04315663449539,0.715480379977931,0.352112676056338,0.362939563454276,0.358896619137268,0.370042975908639
42,0.546533179634561,72.3119471369462,1.2625406921788,0.665699998776582,0.461267605633803,0.532600277213069,0.100682829063911,0.411532647014401
