seed,Silhouette,CH Index,DB Index,MQ,MoJoFM,TurboMQ,Cohesion,Coupling
30,0.459477937605665,71.0857319975657,1.319285063717,0.594376058392263,0.302083333333333,0.489057489074504,0.13596149564799,0.48417689143642
31,0.340789927285661,70.0529209810762,1.61595685337744,0.54064392638095,0.276041666666667,0.414676208309972,0.111476679848821,0.615479855570121
32,0.333795927018875,55.805687470636,1.16799987079909,0.67994967578724,0.354166666666667,0.470354951563982,0.212133136661853,0.395271239799076
33,0.538229144609475,43.9144316055441,1.45698717942187,0.716392636120843,0.34375,0.629101049868767,0.107989981592466,0.346598567071008
34,0.376829785921715,86.9080678547742,1.30149730001999,0.550725125428428,0.3125,0.44313851424992,0.143675170540058,0.598300489937037
35,0.202612532148792,30.4835341803866,1.38529559914986,0.823730196162707,0.333333333333333,0.589402096717748,0.265826531448828,0.241829251070546
36,0.449301563909937,93.7304010533582,0.849849284820484,0.57634585914448,0.286458333333333,0.415907049668999,0.436798672634076,0.542069218989299
37,0.639784973821676,152.240881846332,0.849958432153251,0.531994179460685,0.296875,0.464278339242634,0.180000017420374,0.617453935248939
38,0.566397638825337,114.739550606723,1.03488283247057,0.513783136217401,0.302083333333333,0.432845456653238,0.174797340358669,0.633958274954733
39,0.262144282056745,44.4031030901647,1.41170015954215,0.622527209509885,0.338541666666667,0.445139458385727,0.147717225509399,0.455778342718641
40,0.261694892210025,58.6557538813086,1.26784671928601,0.578907196557655,0.260416666666667,0.437420102868561,0.172467898987435,0.428052265946287
41,0.250839597377867,48.0349480543583,1.55538824507736,0.583155790621941,0.322916666666667,0.41184622181238,0.243400646794397,0.542201383940276
42,0.418374286863465,107.406567536015,1.19300602962589,0.543690400880326,0.307291666666667,0.464419966917172,0.163605988400326,0.595258148723034
43,0.256981370959557,26.5251807974691,1.48304728893179,0.881860358538241,0.307291666666667,0.696767587206006,0.0508874578901341,0.161277244789186
44,0.530449583330527,90.7937054442414,1.16557843244088,0.531921044654149,0.28125,0.451124277593972,0.152998331014283,0.61864714076008
45,0.459600399449801,89.006589616882,1.20506349951512,0.493128544601387,0.28125,0.424682004986604,0.158181798634629,0.633097956212243
46,0.552493444931794,103.384387231089,1.11192534048311,0.541260635040223,0.296875,0.470095159135634,0.154557263408562,0.61010896814567
47,0.472352965377209,85.9995289660768,1.16972312027685,0.50011767945003,0.28125,0.446257759468328,0.177180336626902,0.628230248895312
48,0.384602808251729,77.1550997774813,1.2711696922933,0.689328879937101,0.302083333333333,0.424446967074396,0.155385177071924,0.49411728610574
49,0.391492137305023,66.058215314299,1.21905994281371,0.709628400586962,0.302083333333333,0.46451937858507,0.0765852255903132,0.373326082026222
50,0.304554596931534,54.256306278667,1.10411766613884,0.591663261710818,0.302083333333333,0.436014219978646,0.174858010997663,0.401840577300672
