seed,Silhouette,CH,DB,MQ,MoJoFM,TurboMQ,Cohesion,Coupling
1,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
2,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
3,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
4,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
5,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
6,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
7,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
8,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
9,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
10,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
11,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
12,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
13,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
14,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
15,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
16,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
17,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
18,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
19,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
20,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
21,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
22,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
23,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
24,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
25,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
26,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
27,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
28,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
29,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
30,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
31,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
32,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
33,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
34,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
35,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
36,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
37,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
38,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
39,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
40,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
41,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
42,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
43,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
44,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
45,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
46,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
47,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
48,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
49,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
50,0.632953,195.711162,0.846806,0.459289,0.37962962962963,0.601271185798152,0.397290678071928,0.544853560969501
