seed,Silhouette,CH,DB,MQ,MoJoFM,TurboMQ,Cohesion,Coupling
1,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
2,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
3,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
4,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
5,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
6,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
7,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
8,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
9,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
10,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
11,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
12,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
13,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
14,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
15,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
16,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
17,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
18,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
19,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
20,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
21,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
22,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
23,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
24,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
25,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
26,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
27,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
28,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
29,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
30,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
31,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
32,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
33,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
34,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
35,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
36,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
37,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
38,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
39,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
40,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
41,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
42,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
43,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
44,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
45,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
46,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
47,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
48,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
49,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
50,0.371036,473.488524,1.063985,0.167657,0.202226345083488,0.26305751411914,0.387801651541961,0.742172066687979
